text,label,label_name
"I'm going to travel, can I have it add money automatically in certain intervals?",3,automatic_top_up
I noticed an extra pound charge?,14,extra_charge_on_statement
"I used my card to top up, but now I don't see the money in my account.",22,topping_up_by_card
How do you determine the exchange rate?,13,exchange_rate
I would like to be assisted with the activation of my card.,0,activate_my_card
I am not able to verify my id. Why?,23,unable_to_verify_identity
"Fix your system. I can't make transfers, I've tried like 5 times already.",15,failed_transfer
Why did you decline my transfer?,10,declined_transfer
still need to get card pin,17,get_physical_card
What is this direct debit in my statement?,11,direct_debit_payment_not_recognised
My card payment has the wrong exchange rate,8,card_payment_wrong_exchange_rate
Tell me what I need to do to activate my card.,0,activate_my_card
How do I contact customer support about my declined transfer?,10,declined_transfer
Can I get some help activating my new card?,0,activate_my_card
Today I used my card at a restaurant and it was declined. Why?,7,card_not_working
Can you freeze my card it was stolen,18,lost_or_stolen_card
WHERE IS MY MONEY I WAS USING MY CARD AND IT DISAPPEARED,22,topping_up_by_card
"My card payment is just showing up as pending and it has been a while , what's going on with that, it should be going through at some point?",20,pending_card_payment
My card hasn't arrived in the mail yet. I ordered it two weeks ago. What can I do?,4,card_arrival
I'm being asked for a verification code. Where do I find it?,25,verify_top_up
I want to know your exchange rates.,13,exchange_rate
My transfer has been declined.,10,declined_transfer
When are cards delivered?,5,card_delivery_estimate
Cannot access my top up.,22,topping_up_by_card
I can't withdraw money,9,declined_cash_withdrawal
Can I set automatic top ups?,3,automatic_top_up
Is it normal to have to verify my top-up or is something wrong?,25,verify_top_up
We want to start a college fund for my daughter.,1,age_limit
Why did the ATM machine fail to give me a cash withdrawal?,9,declined_cash_withdrawal
Please help me with the activation of the new card.,0,activate_my_card
My card is not working.,7,card_not_working
How do you determine exchange rates?,13,exchange_rate
i cannot seem to activate card,0,activate_my_card
Where do I find my card PIN?,17,get_physical_card
Show me how can my friends top up my account.,22,topping_up_by_card
My payment is in the app but hasn't gone through yet,20,pending_card_payment
How do I go forth on verifying my identity?,24,verify_my_identity
I can't find the auto-top up option.,3,automatic_top_up
My card is missing.,18,lost_or_stolen_card
Why can't I withdraw cash?,9,declined_cash_withdrawal
At which ATMs can I use this card?,2,atm_support
A payment is pending,20,pending_card_payment
Why couldn't I complete a transfer?,15,failed_transfer
Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,6,card_linking
What are the steps for changing my passcode?,19,passcode_forgotten
Would like to use my card and need to activate it first. Can you help me do this?,0,activate_my_card
How old do I need to be?,1,age_limit
It didn't give me my cash,28,wrong_amount_of_cash_received
I can't find my card and think it may have been stolen.,18,lost_or_stolen_card
How do i access the auto top-up option?,3,automatic_top_up
Do you have an auto-top function and how do I use it if so?,3,automatic_top_up
Which ATM's will accept my card?,2,atm_support
I have a new card. How do I activate it?,0,activate_my_card
How do I check security settings on my card?,7,card_not_working
Why is the exchange rate different on my recent purchase?,8,card_payment_wrong_exchange_rate
"Hi, I have been transferring money to my friends since morning, but all my transactions were getting failed. Can you please look into this issue.",15,failed_transfer
How old do you have to be to get an account?,1,age_limit
"I thought I left my card at a restaurant, but they claim not to have it and now I don't have any idea where it is. I'm so worried that someone might be using it fraudulently. Is there any way to look into this?",18,lost_or_stolen_card
How much do you charge for exchange rates?,12,exchange_charge
Would it be possible to activate my card?,0,activate_my_card
"I need to set up an account for my daughter, how would I do that?",1,age_limit
Your foreign exchange rate is wrong.,8,card_payment_wrong_exchange_rate
What do I need to bring for identification?,23,unable_to_verify_identity
"Why do you keep declining my transfers? it's always been working really well so far but when I tried to buy something just now the card got declined, I tried couple of times already but same thing is happening.",10,declined_transfer
With what currencies can I add money?,21,supported_cards_and_currencies
Who can purchase a disposable virtual card?,16,get_disposable_virtual_card
Can I make transfers before my identity verification?,27,why_verify_identity
Where did my money go? I'm not able to withdraw it from my ATM.,9,declined_cash_withdrawal
I am not recognizing a debit payment from my account.,11,direct_debit_payment_not_recognised
My cash withdrawal was short.,28,wrong_amount_of_cash_received
Can I space out how often money is transferred along my travels?,3,automatic_top_up
Why can't I make multiple payments with my virtual card?,26,virtual_card_not_working
are there any exchange fees,12,exchange_charge
Help me reset the passcode.,19,passcode_forgotten
What are your exchange rates calculated from?,13,exchange_rate
"I want to know which currencies and cards are supported, can you provide a list?",21,supported_cards_and_currencies
When going to the ATM to take out some cash today my withdrawal was declined. I need to fix this problem as soon as possible. whats going on?,9,declined_cash_withdrawal
How soon do cards arrive after I order them?,5,card_delivery_estimate
What are the steps of verifying an identity?,24,verify_my_identity
What are the steps for the identity checks?,24,verify_my_identity
My disposable virtual card will not work,26,virtual_card_not_working
Will I know which exchange rate I will get?,13,exchange_rate
I still want to use my account but haven't verified is that OK?,27,why_verify_identity
I want to know how to transfer money with my credit card,22,topping_up_by_card
How to verify top up card?,25,verify_top_up
"I was using foreign currency at an ATM, but the rate was typed in wrong.",29,wrong_exchange_rate_for_cash_withdrawal
I tried to transfer but it was declined,10,declined_transfer
What is the extra fee on my statement?,14,extra_charge_on_statement
When will I get my card shipped to me?,5,card_delivery_estimate
"Hello, I believe there has been a mistake made on the exchange rate for my card. Could you please check the official interbank exchange rate for me?",8,card_payment_wrong_exchange_rate
I am inquiring about your auto top up feature.,3,automatic_top_up
Where can I withdraw money from?,2,atm_support
Can you get me my card fast?,5,card_delivery_estimate
you got the exchange rate wrong for my cash withdrawal,29,wrong_exchange_rate_for_cash_withdrawal
where is my new card?,4,card_arrival
How do I get my card PIN?,17,get_physical_card
I can't get the virtual card to work,26,virtual_card_not_working
I can't verify my ID. Why?,23,unable_to_verify_identity
Why can't I use my virtual card for subscription services?,26,virtual_card_not_working
My card gets rejected when I try to use it,7,card_not_working
I want to use auto top-up. Is there a limit?,3,automatic_top_up
Can my children get an account?,1,age_limit
Is the exchange rate current?,13,exchange_rate
